order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,payment_type,payment_installments,payment_value,shipping_cost
5a502824-c6e6-40a9-a05a-ddbc5667cd7b,62b9cb25-0df3-409c-8ec2-b482c879ac63,delivered,2023-06-26 08:00:00,2023-06-26 08:03:00,2023-06-29 08:03:00,2023-07-04 08:03:00,2023-07-04 08:00:00,paypal,5,131.4,18.05
4d14df73-1fc2-47d6-9cc1-383767ee7275,72ff50e2-ba18-45f9-b5fd-a36fa9da32c1,shipped,2023-06-02 17:00:00,2023-06-02 17:08:00,2023-06-03 17:08:00,2023-06-04 17:08:00,2023-06-08 17:00:00,debit_card,3,114.11,14.59
a6d2aac9-2400-4060-88da-f5936a43a3bf,6f184d8b-3281-4061-8c8c-818f8622d21b,delivered,2023-11-22 15:00:00,2023-11-22 15:20:00,2023-11-25 15:20:00,2023-11-27 15:20:00,2023-11-27 15:00:00,credit_card,4,225.11,10.43
4f360210-6883-4c2f-b641-f60c61be9ce8,3588e5ae-bd57-4937-9d4c-0f1ab280c4a0,invoiced,2023-10-17 02:00:00,2023-10-17 02:13:00,2023-10-19 02:13:00,2023-10-23 02:13:00,2023-10-25 02:00:00,debit_card,4,307.54,14.1
49f7c8ce-8e55-4c97-bb26-a7e3df07f61c,130cedf6-9652-4990-966a-96fd131821a6,processing,2023-03-10 08:00:00,2023-03-10 08:34:00,2023-03-11 08:34:00,2023-03-15 08:34:00,2023-03-15 08:00:00,paypal,1,131.88,8.26
b9b1fb83-4f84-4ab2-9179-94c2ca62047d,12d5ef6f-a9b8-4974-95f0-c82f519db84d,processing,2023-03-28 10:00:00,2023-03-28 10:04:00,2023-03-31 10:04:00,2023-04-03 10:04:00,2023-04-03 10:00:00,voucher,6,453.71,7.76
4c7d9bec-749f-42e0-815b-b34b4a2850ae,f42f418b-b0a2-4d26-a9a5-d77cb503746e,processing,2023-09-26 23:00:00,2023-09-26 23:51:00,2023-09-27 23:51:00,2023-10-02 23:51:00,2023-09-30 23:00:00,voucher,3,172.11,9.66
7f47b685-5480-441e-9161-b5d28fba655a,d3948588-b0ca-4a02-8ab0-d34060ff2519,cancelled,2023-05-08 06:00:00,2023-05-08 06:12:00,2023-05-09 06:12:00,2023-05-11 06:12:00,2023-05-16 06:00:00,voucher,6,248.44,17.17
711e9c0f-2c18-49c3-9660-58de703bee0d,60476e35-2789-48f1-8f79-1b0e1e253751,cancelled,2023-12-29 06:00:00,2023-12-29 06:48:00,2024-01-01 06:48:00,2024-01-03 06:48:00,2024-01-03 06:00:00,credit_card,4,369.01,12.72
be35e141-d7ea-4717-b5ef-be38ee233031,4e93d6eb-aa33-47fe-887d-a9fca06228f3,delivered,2023-10-08 18:00:00,2023-10-08 18:36:00,2023-10-11 18:36:00,2023-10-16 18:36:00,2023-10-15 18:00:00,credit_card,6,369.85,13.11
0c518a31-9b08-4c4c-be4f-5452f957e5c2,d8416619-9ac5-4385-8491-7144319c1d54,shipped,2023-07-25 18:00:00,2023-07-25 18:16:00,2023-07-27 18:16:00,2023-07-28 18:16:00,2023-07-28 18:00:00,paypal,2,53.5,12.7
44fcd019-1331-4ccc-ab61-11e10da92f63,28e886ab-9c44-4ada-bd43-841f602a3e93,shipped,2023-07-05 13:00:00,2023-07-05 13:31:00,2023-07-08 13:31:00,2023-07-11 13:31:00,2023-07-09 13:00:00,voucher,3,131.16,18.4
de5ec7f3-86c7-46cf-8f46-13589873f623,fa556c3a-08df-4579-ac5d-8356f8b84fba,invoiced,2023-02-18 14:00:00,2023-02-18 14:18:00,2023-02-20 14:18:00,2023-02-23 14:18:00,2023-02-27 14:00:00,debit_card,4,131.6,13.33
b8d534d9-9991-4b5f-a333-6bc89cf2eb98,6f7cefc7-a34d-49a3-a92d-c929699328c0,delivered,2023-06-16 02:00:00,2023-06-16 02:15:00,2023-06-17 02:15:00,2023-06-18 02:15:00,2023-06-25 02:00:00,debit_card,3,92.64,5.53
28f98e1e-d11b-449b-8cad-c7b05c8cd9cd,f46db083-bc9d-479f-8286-5742b3d7bb6b,processing,2023-10-21 05:00:00,2023-10-21 05:25:00,2023-10-22 05:25:00,2023-10-24 05:25:00,2023-10-30 05:00:00,credit_card,5,143.82,16.53
0f2251ec-5cff-4a00-bb55-6cfd3aa22b77,278320c3-bd6d-4b12-b39e-97e051f0d8cd,cancelled,2023-03-09 06:00:00,2023-03-09 06:30:00,2023-03-12 06:30:00,2023-03-17 06:30:00,2023-03-17 06:00:00,credit_card,4,161.03,18.71
6bf31989-e3e6-4eef-8470-d43449c34b5e,cd7c7c7a-4354-471d-becc-ace03fc59810,shipped,2023-04-11 00:00:00,2023-04-11 00:50:00,2023-04-12 00:50:00,2023-04-14 00:50:00,2023-04-19 00:00:00,credit_card,1,156.51,7.67
0ab080ef-a1b7-40df-bed1-5f6bb24f57a5,40112ec5-a26b-4529-b1db-102ebdf20a99,delivered,2023-02-22 03:00:00,2023-02-22 03:46:00,2023-02-23 03:46:00,2023-02-26 03:46:00,2023-02-28 03:00:00,voucher,1,148.17,14.45
0eb4da7d-73fd-44cb-abd7-a2620e76e41f,0e1a3ae8-70d4-44dc-9119-5e1d24cb3a71,delivered,2023-03-27 02:00:00,2023-03-27 02:49:00,2023-03-29 02:49:00,2023-03-30 02:49:00,2023-03-31 02:00:00,credit_card,5,30.6,13.11
225ffcd7-02a7-48ed-a50a-31383dfc918b,80c56daa-a068-41ee-9a8b-8dad6542a6c9,processing,2023-06-25 01:00:00,2023-06-25 01:25:00,2023-06-27 01:25:00,2023-06-30 01:25:00,2023-07-01 01:00:00,voucher,4,282.86,17.49
8a28b2a5-de2b-46b5-9892-46c5502e21cf,fa556c3a-08df-4579-ac5d-8356f8b84fba,cancelled,2023-03-08 20:00:00,2023-03-08 20:57:00,2023-03-11 20:57:00,2023-03-15 20:57:00,2023-03-11 20:00:00,paypal,5,85.2,13.89
c00f2e70-b755-49d4-b243-c15873f2f4c9,2bf2cc96-8fb4-4c43-8725-5720000e30b3,cancelled,2023-09-09 23:00:00,2023-09-09 23:02:00,2023-09-11 23:02:00,2023-09-14 23:02:00,2023-09-17 23:00:00,debit_card,2,408.06,9.45
975cbe3b-3234-43c4-95a7-1d9795aa36ce,7543be2c-4537-49d3-bf96-3b859bf3a7cb,invoiced,2023-04-28 18:00:00,2023-04-28 18:08:00,2023-04-30 18:08:00,2023-05-01 18:08:00,2023-05-01 18:00:00,paypal,4,194.38,13.53
bb5f54ad-f5b8-4f8c-9bfe-0b429918afaa,312fb123-c360-4592-8e90-ea72837d1fd9,processing,2023-08-26 00:00:00,2023-08-26 00:48:00,2023-08-27 00:48:00,2023-08-30 00:48:00,2023-08-31 00:00:00,voucher,1,269.29,16.36
ce0e452c-eaeb-47a6-97ff-ad36012432d4,49f097e6-388b-4366-bb12-79c42a7ef97b,delivered,2023-11-21 22:00:00,2023-11-21 22:28:00,2023-11-23 22:28:00,2023-11-28 22:28:00,2023-11-29 22:00:00,debit_card,1,334.25,9.15
9bae9d03-e98c-4e3c-8bef-baa907fd4f88,0b5e60f5-fff3-40fe-8ca4-e7147e47abb9,processing,2023-09-20 21:00:00,2023-09-20 22:00:00,2023-09-21 22:00:00,2023-09-26 22:00:00,2023-09-29 21:00:00,debit_card,2,326.33,14.6
a3e667eb-e3ba-4b9b-a7d2-fed92405b065,068bd022-7db2-47b1-b3a1-caa95635ebc1,cancelled,2023-02-15 03:00:00,2023-02-15 03:09:00,2023-02-17 03:09:00,2023-02-20 03:09:00,2023-02-19 03:00:00,paypal,2,253.23,11.31
7fe700c2-3cd7-40f5-ad34-73e77d5dc639,8f7f0a5a-996c-49ae-ba77-9c92bb53872c,invoiced,2023-01-04 10:00:00,2023-01-04 10:45:00,2023-01-07 10:45:00,2023-01-12 10:45:00,2023-01-10 10:00:00,debit_card,6,164.72,5.96
c43a97bf-16b2-4358-8669-49d512eedb5c,25d18c26-127a-47ce-a025-500a50ac602f,shipped,2023-11-20 16:00:00,2023-11-20 16:10:00,2023-11-22 16:10:00,2023-11-26 16:10:00,2023-11-23 16:00:00,debit_card,5,68.56,11.66
d2cdb7be-67b2-4d90-a565-2115e60154bd,3b9844d1-3f92-44fc-9e05-3e0b4db50801,invoiced,2023-10-03 02:00:00,2023-10-03 02:15:00,2023-10-06 02:15:00,2023-10-11 02:15:00,2023-10-07 02:00:00,credit_card,2,270.05,14.71
8e755d12-3575-4624-9e9a-4f42f04b3101,ea68dc92-1cf0-47e7-b7f9-39edf6b32584,processing,2023-04-30 13:00:00,2023-04-30 13:22:00,2023-05-03 13:22:00,2023-05-04 13:22:00,2023-05-03 13:00:00,debit_card,1,292.65,14.15
f9f77a28-9a2f-4e04-add1-ead58946b601,55d47e04-51c2-46de-b48a-7bc5bf6b2c58,cancelled,2023-03-14 05:00:00,2023-03-14 05:02:00,2023-03-17 05:02:00,2023-03-21 05:02:00,2023-03-22 05:00:00,debit_card,1,109.85,11.81
6c89e69a-6c1b-4aba-9670-3e403c607a45,29e639cf-d195-43c6-89e8-2c6ce54bc66a,shipped,2023-07-01 13:00:00,2023-07-01 13:58:00,2023-07-02 13:58:00,2023-07-06 13:58:00,2023-07-05 13:00:00,credit_card,6,310.08,14.91
51a45f56-382e-486b-a1c0-7db2312d2a82,395e34ea-9875-4b11-ab91-59682b2c6e79,shipped,2023-08-15 07:00:00,2023-08-15 07:12:00,2023-08-18 07:12:00,2023-08-23 07:12:00,2023-08-23 07:00:00,voucher,4,311.94,16.32
e6bd1552-d537-44d9-a2e9-20b63f59084e,67de9d46-6ced-48b9-ab69-01924d27b295,delivered,2023-09-25 11:00:00,2023-09-25 11:11:00,2023-09-26 11:11:00,2023-10-01 11:11:00,2023-10-04 11:00:00,credit_card,5,179.18,12.92
07081d49-dd66-45a6-a9b7-36b0ee3aad7f,58c81119-2e0a-4f8a-bfd3-e84d57618a4d,cancelled,2023-09-02 13:00:00,2023-09-02 13:33:00,2023-09-03 13:33:00,2023-09-08 13:33:00,2023-09-11 13:00:00,paypal,2,248.4,12.85
6087d0cb-5e3c-4bca-a2e9-e755926c8fa1,d7879401-57fc-4c3c-a600-2203ccaa743a,processing,2023-07-26 16:00:00,2023-07-26 17:00:00,2023-07-27 17:00:00,2023-07-30 17:00:00,2023-07-31 16:00:00,paypal,5,137.11,15.23
7b55d2a5-20a5-4173-8039-022fe74e57a2,713b6373-3912-4dab-a37e-6b099c059748,invoiced,2023-08-14 22:00:00,2023-08-14 22:10:00,2023-08-17 22:10:00,2023-08-20 22:10:00,2023-08-18 22:00:00,voucher,3,440.73,18.92
06907bdf-3ab7-4f95-a1b5-abb6a0287d4f,83561858-ec5b-4316-bc1c-c9106f2c86f6,processing,2023-07-14 14:00:00,2023-07-14 14:54:00,2023-07-15 14:54:00,2023-07-20 14:54:00,2023-07-19 14:00:00,voucher,4,258.49,11.42
103db0a5-e241-4bcc-9840-9a92b998fd7c,bcb31546-7094-4a2a-aa21-4e8b6be363a9,invoiced,2023-07-04 19:00:00,2023-07-04 19:38:00,2023-07-07 19:38:00,2023-07-09 19:38:00,2023-07-08 19:00:00,voucher,2,319.74,19.83
190c19d6-058e-4b20-960e-d728426eecb8,48c43c7f-609c-4768-857f-0661325fbdab,processing,2023-10-23 07:00:00,2023-10-23 07:07:00,2023-10-26 07:07:00,2023-10-29 07:07:00,2023-10-29 07:00:00,credit_card,3,183.28,14.97
b577eb87-d51a-44eb-adac-8c52cfeb695d,c10372d6-78ec-4d9c-ba41-86f4aed69aed,shipped,2023-12-09 16:00:00,2023-12-09 16:36:00,2023-12-10 16:36:00,2023-12-14 16:36:00,2023-12-19 16:00:00,credit_card,5,180.43,6.56
2b2df167-8b4b-42e0-91d6-3d9125ace445,993be609-c9c3-41be-ac80-da66366f3850,invoiced,2023-11-16 14:00:00,2023-11-16 14:48:00,2023-11-18 14:48:00,2023-11-22 14:48:00,2023-11-25 14:00:00,paypal,1,363.64,17.49
25ec77ab-410b-4d47-9479-5d08c1171ea0,b32fedd2-19c3-4a0d-9490-189ade607bc5,cancelled,2023-12-11 01:00:00,2023-12-11 01:40:00,2023-12-13 01:40:00,2023-12-16 01:40:00,2023-12-20 01:00:00,credit_card,2,411.15,14.82
4052242d-644b-47b4-a5e8-46e71e82c562,f479d5c1-6706-4b96-97c8-c725394b1767,processing,2023-07-06 01:00:00,2023-07-06 01:04:00,2023-07-08 01:04:00,2023-07-11 01:04:00,2023-07-10 01:00:00,voucher,6,403.6,5.84
31631fd4-8db0-4521-92d1-fc55849b8ff5,ace65f2c-2474-451b-989f-9f442d615b7a,processing,2023-09-23 09:00:00,2023-09-23 09:16:00,2023-09-25 09:16:00,2023-09-27 09:16:00,2023-09-30 09:00:00,paypal,1,359.09,9.84
5da6662b-c683-4b2e-a3d5-1e715c92803a,75ac8ea7-25a6-486f-923a-4536c5583b2f,shipped,2023-05-30 00:00:00,2023-05-30 00:58:00,2023-06-02 00:58:00,2023-06-05 00:58:00,2023-06-08 00:00:00,debit_card,5,139.52,15.66
316dae5d-c14f-443b-a966-b1e2d80cda00,b839a5f3-831c-47d1-a57b-0942409d56f4,invoiced,2023-09-25 15:00:00,2023-09-25 15:02:00,2023-09-26 15:02:00,2023-09-28 15:02:00,2023-09-28 15:00:00,credit_card,3,555.28,5.99
50a99691-52ce-45ff-9f70-9341e56d00d9,a631af42-52a5-42d0-89ff-78aa67cf4503,invoiced,2023-09-28 05:00:00,2023-09-28 06:00:00,2023-10-01 06:00:00,2023-10-02 06:00:00,2023-10-08 05:00:00,paypal,4,306.97,9.1
8b1ab333-51fa-4e10-969b-57fa0e1d2331,5996bda1-9f78-4b3b-9e25-e9aa1d37075f,invoiced,2023-06-02 05:00:00,2023-06-02 05:01:00,2023-06-04 05:01:00,2023-06-05 05:01:00,2023-06-05 05:00:00,credit_card,1,165.25,19.36
5158f034-ad8a-42bf-b12d-82a7935a7668,7ae3a48b-e09a-473b-86d4-d8f91e618d23,invoiced,2023-01-03 22:00:00,2023-01-03 22:26:00,2023-01-04 22:26:00,2023-01-05 22:26:00,2023-01-07 22:00:00,credit_card,5,316.66,14.05
e977602b-be6c-4dc7-aaef-5f719c76bd76,4a0ab026-6aba-46fd-b2bb-dbb2bcde5c47,delivered,2023-11-07 01:00:00,2023-11-07 01:38:00,2023-11-08 01:38:00,2023-11-11 01:38:00,2023-11-12 01:00:00,debit_card,2,432.28,19.27
9c48bbdb-3fd1-45df-87c9-f5d80bf8771d,93eec125-387b-45f0-a4eb-f57778508ea6,cancelled,2023-06-23 01:00:00,2023-06-23 01:41:00,2023-06-26 01:41:00,2023-06-29 01:41:00,2023-06-26 01:00:00,paypal,5,174.17,15.2
425bd1f8-dfb9-4d34-9593-5cc0c868a935,8c4d81ce-1190-4988-aad5-bdcdbc5aad4f,processing,2023-03-14 04:00:00,2023-03-14 04:01:00,2023-03-15 04:01:00,2023-03-16 04:01:00,2023-03-20 04:00:00,voucher,2,216.32,5.39
9ce9cd38-6b77-42bd-ac21-b217503e4463,68355ddc-b94b-4848-a6c3-b924777db25e,shipped,2023-06-25 18:00:00,2023-06-25 18:14:00,2023-06-26 18:14:00,2023-06-29 18:14:00,2023-07-04 18:00:00,credit_card,6,188.46,12.64
88ee0d92-8477-46c0-b18d-83483014a68b,295dd50c-329b-44e3-8b78-fa943cb98ce1,delivered,2023-06-25 14:00:00,2023-06-25 14:54:00,2023-06-27 14:54:00,2023-06-30 14:54:00,2023-07-02 14:00:00,credit_card,6,209.65,11.33
45ddd192-a83c-4122-bdf4-2bb681d2cea9,312fb123-c360-4592-8e90-ea72837d1fd9,processing,2023-09-21 09:00:00,2023-09-21 09:44:00,2023-09-24 09:44:00,2023-09-29 09:44:00,2023-09-28 09:00:00,paypal,6,309.34,6.19
f7746c58-fada-4603-9a2c-f3f54378efae,bde4967e-5ce8-4a38-b673-5cd353709c2c,delivered,2023-09-10 21:00:00,2023-09-10 21:21:00,2023-09-12 21:21:00,2023-09-17 21:21:00,2023-09-15 21:00:00,paypal,5,114.1,17.69
4e0e80d6-ab8e-44ba-8c33-7fd1e6ce2a16,83956678-9dea-4dbf-bfbd-4b0e4cea2e5a,delivered,2023-07-07 10:00:00,2023-07-07 10:43:00,2023-07-08 10:43:00,2023-07-09 10:43:00,2023-07-14 10:00:00,voucher,4,311.07,5.21
2737e375-6321-44ec-8a10-5024ea8ce3b2,6f7cefc7-a34d-49a3-a92d-c929699328c0,shipped,2023-11-25 07:00:00,2023-11-25 07:30:00,2023-11-27 07:30:00,2023-12-02 07:30:00,2023-11-29 07:00:00,credit_card,6,450.43,7.56
a8807d64-fff6-4519-bb33-9aa84b93f070,e4dc1d88-dd2e-4b22-b140-c46bde615f24,processing,2023-09-22 06:00:00,2023-09-22 06:40:00,2023-09-24 06:40:00,2023-09-27 06:40:00,2023-10-02 06:00:00,credit_card,1,39.41,11.3
5dab7037-b453-466f-858a-dbe27b089480,b535e17a-bd21-4f84-b362-8fcf07ee722d,processing,2023-11-14 23:00:00,2023-11-14 23:46:00,2023-11-17 23:46:00,2023-11-20 23:46:00,2023-11-21 23:00:00,debit_card,3,233.12,15.4
c4c4c3bc-2ed7-4258-a5e3-136b3651cfd7,f0f8cb97-50e7-4331-85e8-32b0d5659b50,invoiced,2023-01-08 19:00:00,2023-01-08 19:20:00,2023-01-09 19:20:00,2023-01-10 19:20:00,2023-01-17 19:00:00,voucher,5,270.59,17.43
3d96b563-dca8-4ef7-9132-ba500664a5ed,eac5f726-ed43-4fe3-bc83-53e2bc2d1bc5,processing,2023-01-07 23:00:00,2023-01-07 23:38:00,2023-01-10 23:38:00,2023-01-13 23:38:00,2023-01-12 23:00:00,debit_card,1,161.24,14.67
0d011a4d-f268-44ea-a7e5-7710a5c6e8b0,7135a6bc-e0d8-4bb2-85f7-ab42412ddb0d,invoiced,2023-04-07 00:00:00,2023-04-07 00:33:00,2023-04-08 00:33:00,2023-04-13 00:33:00,2023-04-17 00:00:00,paypal,2,94.99,14.86
e9bde3a4-820c-4f3b-81c7-2ace14e579c2,eb47f9dc-39e3-4936-b888-c67e12b8713f,shipped,2023-10-15 20:00:00,2023-10-15 20:38:00,2023-10-17 20:38:00,2023-10-19 20:38:00,2023-10-22 20:00:00,credit_card,1,300.32,7.68
bea0825e-1fa5-45ae-b26d-a22d21c32d73,2158ebc7-76e7-4249-9d51-da39e8bde1f2,cancelled,2023-10-31 07:00:00,2023-10-31 07:24:00,2023-11-02 07:24:00,2023-11-05 07:24:00,2023-11-10 07:00:00,credit_card,4,158.75,10.09
1cf0a06c-c567-4d2b-9d54-1ca7d1eb4343,555f0225-4b45-4375-9ea8-26961a0bddc2,shipped,2023-03-21 07:00:00,2023-03-21 07:42:00,2023-03-24 07:42:00,2023-03-27 07:42:00,2023-03-24 07:00:00,credit_card,4,313.99,5.5
df83abef-3145-4022-8d22-87fa80bb00d9,b1a63d9c-111a-4bba-a040-a270a90c73b2,shipped,2023-09-27 04:00:00,2023-09-27 04:28:00,2023-09-29 04:28:00,2023-10-04 04:28:00,2023-10-02 04:00:00,debit_card,4,292.54,10.29
43e2209b-b1cb-47f0-ba2f-0e12305fe9a8,7d46b796-0396-4def-8dd2-6bf3e89bc535,processing,2023-10-11 02:00:00,2023-10-11 02:03:00,2023-10-13 02:03:00,2023-10-14 02:03:00,2023-10-17 02:00:00,credit_card,3,11.84,11.55
4223f512-ebfc-4669-9d6b-a600ca9369dc,e39d6f2d-726a-4f86-a1fe-8dace10bd0df,shipped,2023-11-18 16:00:00,2023-11-18 16:25:00,2023-11-21 16:25:00,2023-11-23 16:25:00,2023-11-25 16:00:00,voucher,5,114.56,12.28
d2344a85-9f01-4125-813c-b004b752e25d,87871732-531d-4742-ac5b-d5fc81cddf8b,invoiced,2023-03-18 16:00:00,2023-03-18 16:22:00,2023-03-21 16:22:00,2023-03-26 16:22:00,2023-03-25 16:00:00,credit_card,1,157.78,17.31
3a1d9c21-014a-4a6d-94bd-f9da02cff374,04c169f3-9306-4877-a0b1-e6ff1abd6c29,invoiced,2023-04-25 17:00:00,2023-04-25 17:57:00,2023-04-27 17:57:00,2023-05-02 17:57:00,2023-04-28 17:00:00,voucher,1,163.57,15.39
4e15b721-3421-42e0-9037-a3452e999d79,912d8a12-87e3-4002-96fa-bdf1632e64a5,cancelled,2023-08-25 02:00:00,2023-08-25 02:34:00,2023-08-28 02:34:00,2023-09-01 02:34:00,2023-08-29 02:00:00,credit_card,6,131.49,5.58
56d96216-df21-497b-80f4-998ae009eca4,05bdcdc9-fc55-44fa-906a-155fa4b485d3,cancelled,2023-12-04 04:00:00,2023-12-04 04:55:00,2023-12-07 04:55:00,2023-12-11 04:55:00,2023-12-12 04:00:00,credit_card,4,530.13,14.53
7b221323-1223-4f17-861a-d46443c5f740,2d18bdab-c65a-469a-9efb-85ce4f664c85,processing,2023-09-10 22:00:00,2023-09-10 22:33:00,2023-09-11 22:33:00,2023-09-15 22:33:00,2023-09-13 22:00:00,credit_card,2,40.92,14.12
86e1b9e0-39a2-433a-9906-18d17c239d37,0b5e60f5-fff3-40fe-8ca4-e7147e47abb9,cancelled,2023-10-06 05:00:00,2023-10-06 05:52:00,2023-10-09 05:52:00,2023-10-10 05:52:00,2023-10-13 05:00:00,paypal,6,268.03,6.51
5fefcefe-6229-4faf-953c-1cb1456ea038,99094722-e51e-40d3-897d-b9a2971977ce,shipped,2023-09-21 17:00:00,2023-09-21 17:32:00,2023-09-22 17:32:00,2023-09-23 17:32:00,2023-10-01 17:00:00,debit_card,6,195.55,13.12
ca9baa45-ff52-44b0-998a-e26128916803,1216be8f-2e3c-4229-b1e8-6edbcc29694b,processing,2023-09-16 08:00:00,2023-09-16 08:50:00,2023-09-18 08:50:00,2023-09-23 08:50:00,2023-09-26 08:00:00,voucher,5,355.47,8.64
87f865c4-4495-4252-a75c-cfb236e15bb6,d3b2d9b5-c7c5-47b7-bd3c-193b3fb6a902,delivered,2023-07-28 05:00:00,2023-07-28 05:18:00,2023-07-31 05:18:00,2023-08-05 05:18:00,2023-07-31 05:00:00,paypal,2,212.72,18.14
ec3137cb-ef96-4294-ba21-d10a170821a8,06e974b3-3ab5-44ad-8d48-384a0504a6ab,cancelled,2023-07-16 18:00:00,2023-07-16 18:14:00,2023-07-17 18:14:00,2023-07-22 18:14:00,2023-07-26 18:00:00,voucher,6,123.95,8.69
09a23cef-b65d-481b-9feb-deded9b83f48,e58acbae-325f-4f62-982d-d0fbcf31e94f,shipped,2023-05-27 01:00:00,2023-05-27 01:53:00,2023-05-30 01:53:00,2023-05-31 01:53:00,2023-06-04 01:00:00,credit_card,5,232.3,14.46
1874c108-f103-4a8a-a452-990f5b2c9267,52ca8b8b-0956-461d-802d-7bd446ad3911,invoiced,2023-04-30 11:00:00,2023-04-30 11:01:00,2023-05-03 11:01:00,2023-05-05 11:01:00,2023-05-09 11:00:00,debit_card,3,315.3,15.46
60aa4fec-7008-4d2d-a222-33a216581bcb,93e604a4-def5-4044-b2ba-49175bcb5be9,delivered,2023-07-07 08:00:00,2023-07-07 08:06:00,2023-07-10 08:06:00,2023-07-15 08:06:00,2023-07-12 08:00:00,debit_card,6,171.02,12.61
9da72d5e-1a8f-4129-8298-05f22c230d12,b1c8550d-dd86-4bfb-9ad5-b28719f90d7e,shipped,2023-08-08 20:00:00,2023-08-08 20:06:00,2023-08-09 20:06:00,2023-08-14 20:06:00,2023-08-13 20:00:00,debit_card,2,307.79,18.97
d938750a-d75f-4837-be12-5dcaa63cd1e1,c6ba6ded-4794-40af-9082-478ceb46c620,cancelled,2023-06-18 03:00:00,2023-06-18 04:00:00,2023-06-19 04:00:00,2023-06-21 04:00:00,2023-06-28 03:00:00,paypal,6,73.86,15.3
f45e7c33-ef95-4671-8e4a-5320b3bb47e6,e7577dfa-b912-4f77-a0ef-701457b0b755,processing,2023-08-03 13:00:00,2023-08-03 13:01:00,2023-08-05 13:01:00,2023-08-09 13:01:00,2023-08-10 13:00:00,voucher,6,141.85,15.04
219bc99d-8504-4372-ba51-ded19efb759b,c0bf650f-a7e2-4d2e-8d3d-f1f6ac96835d,invoiced,2023-09-08 03:00:00,2023-09-08 03:15:00,2023-09-11 03:15:00,2023-09-14 03:15:00,2023-09-13 03:00:00,debit_card,2,233.95,6.32
5db8f953-0cbe-4440-b886-28152cfaf6ae,42285ff9-5eb3-48aa-b01d-8ca7cd961413,invoiced,2023-12-13 00:00:00,2023-12-13 00:23:00,2023-12-15 00:23:00,2023-12-17 00:23:00,2023-12-19 00:00:00,credit_card,1,290.37,14.82
73bb344a-10e7-4094-a61e-ac174051422d,7d55f3f7-2673-41ee-a6dc-762537c5c84a,cancelled,2023-09-20 19:00:00,2023-09-20 19:58:00,2023-09-22 19:58:00,2023-09-26 19:58:00,2023-09-29 19:00:00,paypal,3,120.65,10.8
a846679b-69f6-45a6-82cb-296a7843ec0c,2d1f454f-b830-41c9-8165-66fff274c652,delivered,2023-10-19 08:00:00,2023-10-19 08:15:00,2023-10-21 08:15:00,2023-10-23 08:15:00,2023-10-27 08:00:00,voucher,5,333.28,7.11
f43237b9-56cc-4d00-a341-e8a122bfd71d,8d9b392c-8fb3-439b-bc35-504f9db0f3af,delivered,2023-02-10 11:00:00,2023-02-10 11:20:00,2023-02-13 11:20:00,2023-02-16 11:20:00,2023-02-20 11:00:00,voucher,6,332.09,18.45
9091ccf5-4952-4a57-9fd6-dcff208033ac,9bf48923-e1aa-4139-aca8-fb8d7f90f213,shipped,2023-06-24 09:00:00,2023-06-24 09:42:00,2023-06-25 09:42:00,2023-06-27 09:42:00,2023-06-27 09:00:00,debit_card,6,106.81,7.3
588d3cee-9d54-4f74-bf76-28492c78ff66,417169e9-0b2a-413c-9098-e0aa34bffe30,cancelled,2023-10-15 00:00:00,2023-10-15 00:53:00,2023-10-17 00:53:00,2023-10-21 00:53:00,2023-10-24 00:00:00,paypal,6,188.67,17.31
50a8d692-d2b4-41ea-92b7-61efe8b9dacf,7166f01f-08aa-4401-be2c-d36ad8aab60c,delivered,2023-02-21 16:00:00,2023-02-21 16:36:00,2023-02-24 16:36:00,2023-02-28 16:36:00,2023-03-02 16:00:00,credit_card,1,149.94,5.78
0d7e617a-2375-4bf2-a3c6-d698fb289368,cecedfea-c32c-4022-8393-36ac75c6d29d,processing,2023-08-05 13:00:00,2023-08-05 13:56:00,2023-08-08 13:56:00,2023-08-11 13:56:00,2023-08-11 13:00:00,voucher,6,48.68,14.88
870bedfa-990e-4392-bebb-68f8aaa0eb9f,5bd566fb-e8f1-4607-9c7d-1b1f11e2203b,processing,2023-07-01 14:00:00,2023-07-01 14:40:00,2023-07-02 14:40:00,2023-07-06 14:40:00,2023-07-06 14:00:00,credit_card,3,288.29,12.81
275fca5a-6582-4075-a991-ffcc96818461,cfb3753d-9da2-4557-9096-df8ff8b287af,cancelled,2023-06-26 03:00:00,2023-06-26 03:43:00,2023-06-28 03:43:00,2023-06-29 03:43:00,2023-06-29 03:00:00,debit_card,3,342.2,11.06
85b5b465-230d-4561-b06c-ec582974b87a,c7c4290b-ad56-400f-b8e5-1a683d4086dd,delivered,2023-05-14 17:00:00,2023-05-14 17:43:00,2023-05-15 17:43:00,2023-05-20 17:43:00,2023-05-18 17:00:00,debit_card,6,108.41,12.27
a40ac3ff-d18e-4ae9-a570-10cc59ddca5d,2bd43a3a-72fd-4b64-83e7-10fddcafafcc,cancelled,2023-08-09 00:00:00,2023-08-09 00:03:00,2023-08-10 00:03:00,2023-08-11 00:03:00,2023-08-13 00:00:00,voucher,4,286.48,18.84
